Scientific Name,USDA SYMBOL,CoC Region,CVal Orig,CVal New
SOLIDAGO FLEXICAULIS,SOFL2,MN,5,5
SOLIDAGO GIGANTEA,SOGI,58,3,3
SOLIDAGO GIGANTEA,SOGI,58,3,3
SOLIDAGO GIGANTEA,SOGI,58,3,3
SOLIDAGO GIGANTEA,SOGI,58,3,3
SOLIDAGO GIGANTEA,SOGI,58,3,3
SOLIDAGO GIGANTEA,SOGI,59,3,3
SOLIDAGO GIGANTEA,SOGI,59,3,3
SOLIDAGO GIGANTEA,SOGI,59,3,3
SOLIDAGO GIGANTEA,SOGI,82,3,3
SOLIDAGO GIGANTEA,SOGI,83,3,3
SOLIDAGO GIGANTEA,SOGI,83,3,3
SOLIDAGO GIGANTEA,SOGI,IN,4,4
SOLIDAGO GIGANTEA,SOGI,MI,3,3
SOLIDAGO GIGANTEA,SOGI,MN,3,3
SOLIDAGO GIGANTEA,SOGI,WI,3,3
SOLIDAGO JUNCEA,SOJU,62,2,2
SOLIDAGO JUNCEA,SOJU,MI,3,3
SOLIDAGO LATISSIMIFOLIA,SOLA4,59,7,7
SOLIDAGO PATULA,SOPA2,58,7,7
SOLIDAGO PATULA,SOPA2,58,7,7
SOLIDAGO PATULA,SOPA2,59,7,7
SOLIDAGO PATULA,SOPA2,61,6,6
SOLIDAGO PATULA,SOPA2,62,6,6
SOLIDAGO PATULA,SOPA2,83,7,7
SOLIDAGO PATULA,SOPA2,IN,NA,8
SOLIDAGO PATULA,SOPA2,MI,6,6
SOLIDAGO PATULA,SOPA2,WI,8,8
SOLIDAGO PUBERULA VAR. PUBERULA,SOPUP2,58,NA,4
SOLIDAGO RUGOSA,SORU2,58,2,2
SOLIDAGO RUGOSA,SORU2,58,2,2
SOLIDAGO RUGOSA,SORU2,58,2,2
SOLIDAGO RUGOSA,SORU2,58,2,2
SOLIDAGO RUGOSA,SORU2,58,2,2
SOLIDAGO RUGOSA,SORU2,58,2,2
SOLIDAGO RUGOSA,SORU2,58,2,2
SOLIDAGO RUGOSA,SORU2,59,2,2
SOLIDAGO RUGOSA,SORU2,59,2,2
SOLIDAGO RUGOSA,SORU2,59,2,2
SOLIDAGO RUGOSA,SORU2,60,2,2
SOLIDAGO RUGOSA,SORU2,61,2,2
SOLIDAGO RUGOSA,SORU2,61,2,2
SOLIDAGO RUGOSA,SORU2,62,2,2
SOLIDAGO RUGOSA,SORU2,83,2,2
SOLIDAGO RUGOSA,SORU2,83,2,2
SOLIDAGO RUGOSA,SORU2,MI,3,3
SOLIDAGO RUGOSA SSP. RUGOSA,SORUR,58,NA,2
SOLIDAGO RUGOSA SSP. RUGOSA,SORUR,58,NA,2
SOLIDAGO RUGOSA SSP. RUGOSA,SORUR,59,NA,2
SOLIDAGO RUGOSA SSP. RUGOSA,SORUR,59,NA,2
SOLIDAGO RUGOSA SSP. RUGOSA,SORUR,83,NA,2
SOLIDAGO SEMPERVIRENS,SOSE,59,5,5
SOLIDAGO ULIGINOSA,SOUL,58,9,9
SOLIDAGO ULIGINOSA,SOUL,61,8,8
SOLIDAGO ULIGINOSA,SOUL,82,NA,8
SOLIDAGO ULIGINOSA,SOUL,MI,4,4
SOLIDAGO ULIGINOSA,SOUL,MN,NA,8
SOLIDAGO ULIGINOSA,SOUL,WI,8,8
SOLIDAGO ULIGINOSA VAR. LINOIDES,SOULL2,82,NA,8
SOLIDAGO ULIGINOSA VAR. ULIGINOSA,SOULU,MN,NA,9
SOLIDAGO ULMIFOLIA,SOUL2,IN,NA,5
SOLIDAGO ULMIFOLIA,SOUL2,MI,5,5
SOLIDAGO ULMIFOLIA,SOUL2,WI,5,5
SOLIDAGO ULMIFOLIA VAR. ULMIFOLIA,SOULU2,61,NA,6
SONCHUS,SONCH,MI,NA,0
SONCHUS ARVENSIS,SOAR2,MN,0,0
SONCHUS ASPER,SOAS,82,0,0
SORBUS,SORBU,MI,NA,4
SORBUS,SORBU,WI,NA,7
SORBUS AMERICANA,SOAM3,58,7,7
SORBUS AMERICANA,SOAM3,58,7,7
SORBUS AMERICANA,SOAM3,58,7,7
SORBUS AMERICANA,SOAM3,58,7,7
SORBUS AMERICANA,SOAM3,82,6,6
SORBUS AMERICANA,SOAM3,MI,4,4
SORBUS AMERICANA,SOAM3,MN,5,5
SORBUS AMERICANA,SOAM3,WI,7,7
SORBUS AUCUPARIA,SOAU,MI,0,0
SORBUS DECORA,SODE3,58,7,7
SORBUS DECORA,SODE3,82,6,6
SORBUS DECORA,SODE3,MI,4,4
SORBUS DECORA,SODE3,MN,NA,8
SPARGANIUM,SPARG,58,NA,7
SPARGANIUM,SPARG,58,NA,6
SPARGANIUM,SPARG,58,NA,7
SPARGANIUM,SPARG,59,NA,6
SPARGANIUM,SPARG,59,NA,6
SPARGANIUM,SPARG,61,NA,7
SPARGANIUM,SPARG,62,NA,7
SPARGANIUM,SPARG,83,NA,6
SPARGANIUM,SPARG,MI,NA,8
SPARGANIUM,SPARG,MN,NA,8
SPARGANIUM,SPARG,WI,NA,8
SPARGANIUM AMERICANUM,SPAM,58,4,4
SPARGANIUM AMERICANUM,SPAM,58,4,4
SPARGANIUM AMERICANUM,SPAM,58,4,4
SPARGANIUM AMERICANUM,SPAM,58,4,4
SPARGANIUM AMERICANUM,SPAM,59,5,5
SPARGANIUM AMERICANUM,SPAM,59,5,5
SPARGANIUM AMERICANUM,SPAM,59,5,5
SPARGANIUM AMERICANUM,SPAM,59,5,5
SPARGANIUM AMERICANUM,SPAM,60,6,6
SPARGANIUM AMERICANUM,SPAM,82,5,5
SPARGANIUM AMERICANUM,SPAM,83,4,4
SPARGANIUM AMERICANUM,SPAM,MI,6,6
SPARGANIUM AMERICANUM,SPAM,WI,8,8
SPARGANIUM ANDROCLADUM,SPAN,59,6,6
SPARGANIUM ANDROCLADUM,SPAN,59,6,6
SPARGANIUM ANGUSTIFOLIUM,SPAN2,83,6,6
SPARGANIUM ANGUSTIFOLIUM,SPAN2,MN,8,8
SPARGANIUM EMERSUM,SPEM2,58,5,5
SPARGANIUM EMERSUM,SPEM2,58,5,5
SPARGANIUM EMERSUM,SPEM2,59,4,4
SPARGANIUM EMERSUM,SPEM2,59,4,4
SPARGANIUM EMERSUM,SPEM2,82,NA,6
SPARGANIUM EMERSUM,SPEM2,83,5,5
SPARGANIUM EMERSUM,SPEM2,MN,NA,8
SPARGANIUM EMERSUM,SPEM2,WI,8,8
SPARGANIUM EURYCARPUM,SPEU,58,5,5
SPARGANIUM EURYCARPUM,SPEU,58,5,5
SPARGANIUM EURYCARPUM,SPEU,59,6,6
SPARGANIUM EURYCARPUM,SPEU,61,6,6
SPARGANIUM EURYCARPUM,SPEU,83,5,5
SPARGANIUM EURYCARPUM,SPEU,83,5,5
SPARGANIUM EURYCARPUM,SPEU,IN,5,5
SPARGANIUM EURYCARPUM,SPEU,MN,5,5
SPARGANIUM FLUCTUANS,SPFL,58,7,7
SPARGANIUM NATANS,SPNA,82,6,6
SPARGANIUM NATANS,SPNA,MI,NA,8
SPARTINA PATENS,SPPA,59,8,8
SPARTINA PECTINATA,SPPE,IN,4,4
SPHENOPHOLIS INTERMEDIA,SPIN3,83,6,6
SPHENOPHOLIS INTERMEDIA,SPIN3,MI,4,4
SPIRAEA ALBA,SPAL2,58,3,3
SPIRAEA ALBA,SPAL2,58,3,3
SPIRAEA ALBA,SPAL2,58,3,3
SPIRAEA ALBA,SPAL2,58,3,3
SPIRAEA ALBA,SPAL2,58,3,3
SPIRAEA ALBA,SPAL2,59,4,4
SPIRAEA ALBA,SPAL2,59,4,4
SPIRAEA ALBA,SPAL2,59,4,4
SPIRAEA ALBA,SPAL2,60,5,5
SPIRAEA ALBA,SPAL2,62,5,5
SPIRAEA ALBA,SPAL2,82,3,3
SPIRAEA ALBA,SPAL2,83,4,4
SPIRAEA ALBA,SPAL2,83,4,4
SPIRAEA ALBA,SPAL2,IN,NA,4
SPIRAEA ALBA,SPAL2,MI,4,4
SPIRAEA ALBA,SPAL2,MN,5,5
SPIRAEA ALBA,SPAL2,WI,4,4
SPIRAEA ALBA VAR. ALBA,SPALA,58,NA,3
SPIRAEA ALBA VAR. ALBA,SPALA,59,NA,4
SPIRAEA ALBA VAR. ALBA,SPALA,59,NA,4
SPIRAEA ALBA VAR. ALBA,SPALA,83,NA,4
SPIRAEA ALBA VAR. LATIFOLIA,SPALL,58,3,3
SPIRAEA ALBA VAR. LATIFOLIA,SPALL,58,3,3
SPIRAEA ALBA VAR. LATIFOLIA,SPALL,58,3,3
SPIRAEA ALBA VAR. LATIFOLIA,SPALL,58,3,3
SPIRAEA ALBA VAR. LATIFOLIA,SPALL,59,3,3
SPIRAEA ALBA VAR. LATIFOLIA,SPALL,59,3,3
SPIRAEA ALBA VAR. LATIFOLIA,SPALL,59,3,3
SPIRAEA ALBA VAR. LATIFOLIA,SPALL,59,3,3
SPIRAEA ALBA VAR. LATIFOLIA,SPALL,62,5,5
SPIRAEA ALBA VAR. LATIFOLIA,SPALL,82,3,3
SPIRAEA ALBA VAR. LATIFOLIA,SPALL,83,4,4
SPIRAEA ALBA VAR. LATIFOLIA,SPALL,83,4,4
SPIRAEA ALBA VAR. LATIFOLIA,SPALL,MI,NA,4
SPIRAEA SEPTENTRIONALIS,SPSE,58,4,4
SPIRAEA TOMENTOSA,SPTO2,58,3,3
SPIRAEA TOMENTOSA,SPTO2,58,3,3
SPIRAEA TOMENTOSA,SPTO2,58,3,3
SPIRAEA TOMENTOSA,SPTO2,58,3,3
SPIRAEA TOMENTOSA,SPTO2,58,3,3
SPIRAEA TOMENTOSA,SPTO2,59,4,4
SPIRAEA TOMENTOSA,SPTO2,59,4,4
SPIRAEA TOMENTOSA,SPTO2,61,4,4
SPIRAEA TOMENTOSA,SPTO2,62,4,4
SPIRAEA TOMENTOSA,SPTO2,82,4,4
SPIRAEA TOMENTOSA,SPTO2,83,4,4
SPIRAEA TOMENTOSA,SPTO2,83,4,4
SPIRAEA TOMENTOSA,SPTO2,IN,NA,4
SPIRAEA TOMENTOSA,SPTO2,MN,NA,7
SPIRAEA TOMENTOSA,SPTO2,WI,6,6
SPIRANTHES,SPIRA2,82,NA,3
SPIRANTHES,SPIRA2,MI,NA,8
SPIRODELA,SPIRO,60,NA,3
SPIRODELA POLYRRHIZA,SPPO,58,3,3
SPIRODELA POLYRRHIZA,SPPO,59,3,3
SPIRODELA POLYRRHIZA,SPPO,61,3,3
SPIRODELA POLYRRHIZA,SPPO,83,3,3
SPIRODELA POLYRRHIZA,SPPO,IN,NA,5
SPIRODELA POLYRRHIZA,SPPO,MN,5,5
SPIRODELA POLYRRHIZA,SPPO,WI,5,5
STACHYS,STACH,58,NA,3
STACHYS,STACH,WI,NA,6
STACHYS PALUSTRIS,STPA,MN,4,4
STACHYS PALUSTRIS,STPA,WI,5,5
STACHYS TENUIFOLIA,STTE,WI,6,6
STAPHYLEA TRIFOLIA,STTR,MI,9,9
STELLARIA,STELL,61,NA,5
STELLARIA,STELL,MI,NA,8
STELLARIA,STELL,MN,NA,Und
STELLARIA BOREALIS,STBO3,MI,NA,10
STELLARIA GRAMINEA,STGR,58,2,2
STELLARIA GRAMINEA,STGR,83,2,2
STELLARIA LONGIFOLIA,STLO,58,4,4
STELLARIA LONGIFOLIA,STLO,IN,7,7
STELLARIA LONGIFOLIA,STLO,MI,5,5
STELLARIA LONGIFOLIA,STLO,MN,6,6
STELLARIA LONGIFOLIA,STLO,WI,5,5
STELLARIA MEDIA,STME2,83,0,0
STREPTOPUS AMPLEXIFOLIUS,STAM2,58,8,8
STREPTOPUS AMPLEXIFOLIUS,STAM2,MI,8,8
STREPTOPUS LANCEOLATUS,STLA16,58,7,7
STREPTOPUS LANCEOLATUS,STLA16,MI,NA,5
STREPTOPUS LANCEOLATUS VAR. LANCEOLATUS,STLAL2,58,NA,7
STREPTOPUS LANCEOLATUS VAR. LONGIPES,STLAL3,MN,NA,7
STUCKENIA PECTINATA,STPE15,IN,NA,3
STUCKENIA PECTINATA,STPE15,MN,NA,3
STUCKENIA PECTINATA,STPE15,WI,3,3
"SUBSHRUB, BROADLEAF",2SSB,MI,NA,Und
"SUBSHRUB, DECIDUOUS, BROADLEAF",2SSDB,MN,NA,Und
SYMPHORICARPOS ALBUS,SYAL,WI,7,7
SYMPHORICARPOS ORBICULATUS,SYOR,IN,1,1
SYMPHYOTRICHUM,SYMPH4,59,NA,4
SYMPHYOTRICHUM,SYMPH4,59,NA,4
SYMPHYOTRICHUM,SYMPH4,61,NA,5
SYMPHYOTRICHUM,SYMPH4,82,NA,3
SYMPHYOTRICHUM,SYMPH4,MI,NA,4
SYMPHYOTRICHUM,SYMPH4,MN,NA,5
SYMPHYOTRICHUM BOREALE,SYBO2,MI,NA,9
SYMPHYOTRICHUM BOREALE,SYBO2,MN,9,9
SYMPHYOTRICHUM BOREALE,SYBO2,WI,10,10
SYMPHYOTRICHUM CILIATUM,SYCI2,MN,2,2
SYMPHYOTRICHUM CILIOLATUM,SYCI,MI,NA,4
SYMPHYOTRICHUM CILIOLATUM,SYCI,MN,NA,4
SYMPHYOTRICHUM CORDIFOLIUM,SYCO4,58,3,3
SYMPHYOTRICHUM CORDIFOLIUM,SYCO4,58,3,3
SYMPHYOTRICHUM CORDIFOLIUM,SYCO4,83,4,4
SYMPHYOTRICHUM CORDIFOLIUM,SYCO4,MI,NA,4
SYMPHYOTRICHUM LAEVE,SYLA3,83,3,3
SYMPHYOTRICHUM LAEVE VAR. LAEVE,SYLAL3,58,NA,4
SYMPHYOTRICHUM LAEVE VAR. LAEVE,SYLAL3,83,NA,3
SYMPHYOTRICHUM LANCEOLATUM,SYLA6,58,2,2
SYMPHYOTRICHUM LANCEOLATUM,SYLA6,58,2,2
SYMPHYOTRICHUM LANCEOLATUM,SYLA6,58,2,2
SYMPHYOTRICHUM LANCEOLATUM,SYLA6,59,2,2
SYMPHYOTRICHUM LANCEOLATUM,SYLA6,59,2,2
SYMPHYOTRICHUM LANCEOLATUM,SYLA6,59,2,2
SYMPHYOTRICHUM LANCEOLATUM,SYLA6,61,2,2
SYMPHYOTRICHUM LANCEOLATUM,SYLA6,83,2,2
SYMPHYOTRICHUM LANCEOLATUM,SYLA6,IN,NA,3
SYMPHYOTRICHUM LANCEOLATUM,SYLA6,MI,NA,2
SYMPHYOTRICHUM LANCEOLATUM,SYLA6,MN,5,5
SYMPHYOTRICHUM LANCEOLATUM,SYLA6,WI,4,4
SYMPHYOTRICHUM LANCEOLATUM SSP. LANCEOLATUM,SYLAL6,83,NA,2
SYMPHYOTRICHUM LANCEOLATUM SSP. LANCEOLATUM,SYLAL6,IN,NA,3
SYMPHYOTRICHUM LANCEOLATUM SSP. LANCEOLATUM VAR. LANCEOLATUM,SYLAL4,59,NA,2
SYMPHYOTRICHUM LANCEOLATUM SSP. LANCEOLATUM VAR. LANCEOLATUM,SYLAL4,83,NA,3
SYMPHYOTRICHUM LANCEOLATUM SSP. LANCEOLATUM VAR. LANCEOLATUM,SYLAL4,WI,NA,4
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,58,2,2
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,58,2,2
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,58,2,2
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,58,2,2
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,58,2,2
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,59,2,2
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,59,2,2
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,59,2,2
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,61,2,2
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,82,2,2
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,83,2,2
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,83,2,2
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,IN,3,3
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,MI,NA,3
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,MN,4,4
SYMPHYOTRICHUM LATERIFLORUM,SYLA4,WI,3,3
SYMPHYOTRICHUM LATERIFLORUM VAR. LATERIFLORUM,SYLAL7,MI,NA,2
SYMPHYOTRICHUM NOVAE-ANGLIAE,SYNO2,58,2,2
SYMPHYOTRICHUM NOVAE-ANGLIAE,SYNO2,60,2,2
SYMPHYOTRICHUM NOVAE-ANGLIAE,SYNO2,61,2,2
SYMPHYOTRICHUM NOVAE-ANGLIAE,SYNO2,62,2,2
SYMPHYOTRICHUM NOVAE-ANGLIAE,SYNO2,83,2,2
SYMPHYOTRICHUM NOVAE-ANGLIAE,SYNO2,83,2,2
SYMPHYOTRICHUM NOVAE-ANGLIAE,SYNO2,WI,3,3
SYMPHYOTRICHUM NOVI-BELGII,SYNO3,58,5,5
SYMPHYOTRICHUM NOVI-BELGII,SYNO3,59,4,4
SYMPHYOTRICHUM NOVI-BELGII,SYNO3,59,4,4
SYMPHYOTRICHUM NOVI-BELGII,SYNO3,59,4,4
SYMPHYOTRICHUM ONTARIONIS,SYON2,MI,NA,6
SYMPHYOTRICHUM ONTARIONIS,SYON2,MN,NA,5
SYMPHYOTRICHUM PILOSUM,SYPI2,58,3,3
SYMPHYOTRICHUM PILOSUM,SYPI2,WI,1,1
SYMPHYOTRICHUM PRENANTHOIDES,SYPR6,61,4,4
SYMPHYOTRICHUM PRENANTHOIDES,SYPR6,62,4,4
SYMPHYOTRICHUM PRENANTHOIDES,SYPR6,83,3,3
SYMPHYOTRICHUM PUNICEUM,SYPU,58,4,4
SYMPHYOTRICHUM PUNICEUM,SYPU,58,4,4
SYMPHYOTRICHUM PUNICEUM,SYPU,58,4,4
SYMPHYOTRICHUM PUNICEUM,SYPU,58,4,4
SYMPHYOTRICHUM PUNICEUM,SYPU,58,4,4
SYMPHYOTRICHUM PUNICEUM,SYPU,59,4,4
SYMPHYOTRICHUM PUNICEUM,SYPU,82,3,3
SYMPHYOTRICHUM PUNICEUM,SYPU,83,4,4
SYMPHYOTRICHUM PUNICEUM,SYPU,83,4,4
SYMPHYOTRICHUM PUNICEUM,SYPU,IN,NA,7
SYMPHYOTRICHUM PUNICEUM,SYPU,MI,NA,5
SYMPHYOTRICHUM PUNICEUM,SYPU,MN,6,6
SYMPHYOTRICHUM PUNICEUM,SYPU,WI,5,5
SYMPHYOTRICHUM PUNICEUM VAR. PUNICEUM,SYPUP,58,4,4
SYMPHYOTRICHUM PUNICEUM VAR. PUNICEUM,SYPUP,58,4,4
SYMPHYOTRICHUM PUNICEUM VAR. PUNICEUM,SYPUP,59,3,3
SYMPHYOTRICHUM PUNICEUM VAR. PUNICEUM,SYPUP,82,NA,3
SYMPHYOTRICHUM PUNICEUM VAR. PUNICEUM,SYPUP,83,3,3
SYMPHYOTRICHUM PUNICEUM VAR. PUNICEUM,SYPUP,83,3,3
SYMPHYOTRICHUM PUNICEUM VAR. PUNICEUM,SYPUP,IN,4,4
SYMPHYOTRICHUM PUNICEUM VAR. PUNICEUM,SYPUP,MI,NA,5
SYMPHYOTRICHUM PUNICEUM VAR. PUNICEUM,SYPUP,MN,NA,6
SYMPHYOTRICHUM PUNICEUM VAR. PUNICEUM,SYPUP,WI,6,6
SYMPHYOTRICHUM RACEMOSUM,SYRA5,83,2,2
SYMPHYOTRICHUM UROPHYLLUM,SYUR,83,2,2
SYMPHYOTRICHUM UROPHYLLUM,SYUR,MI,NA,2
SYMPLOCARPUS FOETIDUS,SYFO,58,6,6
SYMPLOCARPUS FOETIDUS,SYFO,58,6,6
SYMPLOCARPUS FOETIDUS,SYFO,58,6,6
SYMPLOCARPUS FOETIDUS,SYFO,59,4,4
SYMPLOCARPUS FOETIDUS,SYFO,59,4,4
SYMPLOCARPUS FOETIDUS,SYFO,59,4,4
SYMPLOCARPUS FOETIDUS,SYFO,59,4,4
SYMPLOCARPUS FOETIDUS,SYFO,61,5,5
SYMPLOCARPUS FOETIDUS,SYFO,61,5,5
SYMPLOCARPUS FOETIDUS,SYFO,62,5,5
SYMPLOCARPUS FOETIDUS,SYFO,82,6,6
SYMPLOCARPUS FOETIDUS,SYFO,83,6,6
SYMPLOCARPUS FOETIDUS,SYFO,83,6,6
SYMPLOCARPUS FOETIDUS,SYFO,IN,8,8
SYMPLOCARPUS FOETIDUS,SYFO,MI,6,6
SYMPLOCARPUS FOETIDUS,SYFO,MN,8,8
SYMPLOCARPUS FOETIDUS,SYFO,WI,8,8
TANACETUM VULGARE,TAVU,59,0,0
TARAXACUM,TARAX,58,NA,0
TARAXACUM,TARAX,59,NA,0
TARAXACUM,TARAX,83,NA,0
TARAXACUM,TARAX,MI,NA,0
TARAXACUM OFFICINALE,TAOF,58,0,0
TARAXACUM OFFICINALE,TAOF,58,0,0
TARAXACUM OFFICINALE,TAOF,61,NA,0
TARAXACUM OFFICINALE,TAOF,82,0,0
TARAXACUM OFFICINALE,TAOF,83,0,0
TARAXACUM OFFICINALE,TAOF,IN,0,0
TARAXACUM OFFICINALE,TAOF,MI,0,0
TARAXACUM OFFICINALE,TAOF,MN,0,0
TARAXACUM OFFICINALE,TAOF,WI,0,0
TARAXACUM OFFICINALE SSP. OFFICINALE,TAOFO,61,NA,0
TAXUS CANADENSIS,TACA7,83,8,8
TAXUS CANADENSIS,TACA7,MI,5,5
TEUCRIUM CANADENSE,TECA3,MI,4,4
TEUCRIUM CANADENSE,TECA3,MN,4,4
THALICTRUM,THALI2,58,NA,7
THALICTRUM,THALI2,62,NA,5
THALICTRUM,THALI2,MI,NA,6
THALICTRUM DASYCARPUM,THDA,59,NA,0
THALICTRUM DASYCARPUM,THDA,IN,4,4
THALICTRUM DASYCARPUM,THDA,MI,3,3
THALICTRUM DASYCARPUM,THDA,MN,4,4
THALICTRUM DASYCARPUM,THDA,WI,4,4
THALICTRUM DIOICUM,THDI,58,7,7
THALICTRUM DIOICUM,THDI,MN,5,5
THALICTRUM DIOICUM,THDI,WI,7,7
THALICTRUM PUBESCENS,THPU2,58,3,3
THALICTRUM PUBESCENS,THPU2,58,3,3
THALICTRUM PUBESCENS,THPU2,58,3,3
THALICTRUM PUBESCENS,THPU2,58,3,3
THALICTRUM PUBESCENS,THPU2,58,3,3
THALICTRUM PUBESCENS,THPU2,58,3,3
THALICTRUM PUBESCENS,THPU2,59,4,4
THALICTRUM PUBESCENS,THPU2,59,4,4
THALICTRUM PUBESCENS,THPU2,59,4,4
THALICTRUM PUBESCENS,THPU2,59,4,4
THALICTRUM PUBESCENS,THPU2,61,4,4
THALICTRUM PUBESCENS,THPU2,62,4,4
THALICTRUM PUBESCENS,THPU2,82,3,3
THALICTRUM PUBESCENS,THPU2,83,4,4
THALICTRUM PUBESCENS,THPU2,MI,0,0
THALICTRUM REVOLUTUM,THRE,MI,9,9
THALICTRUM THALICTROIDES,THTH2,59,6,6
THALICTRUM THALICTROIDES,THTH2,MN,NA,7
THALICTRUM VENULOSUM,THVE,MI,9,9
THELYPTERIS NOVEBORACENSIS,THNO,58,4,4
THELYPTERIS NOVEBORACENSIS,THNO,58,4,4
THELYPTERIS NOVEBORACENSIS,THNO,58,4,4
THELYPTERIS NOVEBORACENSIS,THNO,58,4,4
THELYPTERIS NOVEBORACENSIS,THNO,58,4,4
THELYPTERIS NOVEBORACENSIS,THNO,59,3,3
THELYPTERIS NOVEBORACENSIS,THNO,59,3,3
THELYPTERIS NOVEBORACENSIS,THNO,59,3,3
THELYPTERIS NOVEBORACENSIS,THNO,59,3,3
THELYPTERIS NOVEBORACENSIS,THNO,61,5,5
THELYPTERIS NOVEBORACENSIS,THNO,61,5,5
THELYPTERIS NOVEBORACENSIS,THNO,62,5,5
THELYPTERIS NOVEBORACENSIS,THNO,82,3,3
THELYPTERIS NOVEBORACENSIS,THNO,83,4,4
THELYPTERIS NOVEBORACENSIS,THNO,MI,5,5
THELYPTERIS PALUSTRIS,THPA,58,4,4
THELYPTERIS PALUSTRIS,THPA,58,4,4
THELYPTERIS PALUSTRIS,THPA,58,4,4
THELYPTERIS PALUSTRIS,THPA,58,4,4
THELYPTERIS PALUSTRIS,THPA,59,4,4
THELYPTERIS PALUSTRIS,THPA,59,4,4
THELYPTERIS PALUSTRIS,THPA,59,4,4
THELYPTERIS PALUSTRIS,THPA,59,4,4
THELYPTERIS PALUSTRIS,THPA,59,4,4
THELYPTERIS PALUSTRIS,THPA,60,NA,6
THELYPTERIS PALUSTRIS,THPA,60,NA,6
THELYPTERIS PALUSTRIS,THPA,61,NA,6
THELYPTERIS PALUSTRIS,THPA,61,NA,6
THELYPTERIS PALUSTRIS,THPA,62,NA,6
THELYPTERIS PALUSTRIS,THPA,82,3,3
THELYPTERIS PALUSTRIS,THPA,83,4,4
THELYPTERIS PALUSTRIS,THPA,83,4,4
THELYPTERIS PALUSTRIS,THPA,IN,NA,7
THELYPTERIS PALUSTRIS,THPA,MI,2,2
THELYPTERIS PALUSTRIS,THPA,MN,NA,7
THELYPTERIS PALUSTRIS,THPA,WI,7,7
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,58,NA,4
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,58,NA,4
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,58,NA,4
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,59,NA,4
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,59,NA,4
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,59,NA,4
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,59,NA,4
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,61,6,6
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,62,6,6
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,82,NA,3
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,83,NA,8
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,83,NA,8
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,83,NA,8
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,IN,7,7
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,MI,NA,2
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,MN,7,7
THELYPTERIS PALUSTRIS VAR. PUBESCENS,THPAP,WI,7,7
THELYPTERIS SIMULATA,THSI2,59,7,7
THELYPTERIS SIMULATA,THSI2,59,7,7
THELYPTERIS SIMULATA,THSI2,59,7,7
THELYPTERIS SIMULATA,THSI2,59,7,7
THELYPTERIS SIMULATA,THSI2,59,7,7
THELYPTERIS SIMULATA,THSI2,WI,10,10
THUJA OCCIDENTALIS,THOC2,58,5,5
THUJA OCCIDENTALIS,THOC2,58,5,5
THUJA OCCIDENTALIS,THOC2,58,5,5
THUJA OCCIDENTALIS,THOC2,58,5,5
THUJA OCCIDENTALIS,THOC2,82,3,3
THUJA OCCIDENTALIS,THOC2,83,5,5
THUJA OCCIDENTALIS,THOC2,83,5,5
THUJA OCCIDENTALIS,THOC2,MI,4,4
THUJA OCCIDENTALIS,THOC2,MN,7,7
THUJA OCCIDENTALIS,THOC2,WI,9,9
TIARELLA CORDIFOLIA,TICO,58,6,6
TIARELLA CORDIFOLIA,TICO,58,6,6
TIARELLA CORDIFOLIA,TICO,58,6,6
TIARELLA CORDIFOLIA,TICO,62,7,7
TIARELLA CORDIFOLIA VAR. CORDIFOLIA,TICOC2,58,NA,6
TIARELLA CORDIFOLIA VAR. CORDIFOLIA,TICOC2,83,NA,6
TILIA AMERICANA,TIAM,58,6,6
TILIA AMERICANA,TIAM,58,6,6
TILIA AMERICANA,TIAM,83,6,6
TILIA AMERICANA,TIAM,IN,NA,5
